"","type","tree_index","ntip","Ntype","N"
"5413","estimate, all pooled",786,994,"N_mu",0.832789675588279
"5414","estimate, all pooled",786,994,"N_both",3.72629772042189
"5415","estimate, all pooled",786,994,"N_sum",5.43407461650137
"5416","estimate, all pooled",786,994,"N_lambda_ratio",0.161018624557377
"5417","estimate, all pooled",786,994,"N_mu_ratio",0.153253264697432
"5418","estimate, all pooled",786,994,"N_both_ratio",0.685728110745192
"5419","estimate, all pooled",787,200,"N_lambda",0.000520472591402475
"5420","estimate, all pooled",787,200,"N_mu",0.000599991888907057
"5421","estimate, all pooled",787,200,"N_both",0.00257345842230756
"5422","estimate, all pooled",787,200,"N_sum",0.00369392290261709
"5423","estimate, all pooled",787,200,"N_lambda_ratio",0.140899689875424
"5424","estimate, all pooled",787,200,"N_mu_ratio",0.162426749210703
"5425","estimate, all pooled",787,200,"N_both_ratio",0.696673560913873
"5426","estimate, all pooled",788,389,"N_lambda",2.72676873081638
"5427","estimate, all pooled",788,389,"N_mu",2.44233172100777
"5428","estimate, all pooled",788,389,"N_both",10.9946451260478
"5429","estimate, all pooled",788,389,"N_sum",16.1637455778719
"5430","estimate, all pooled",788,389,"N_lambda_ratio",0.16869658815648
"5431","estimate, all pooled",788,389,"N_mu_ratio",0.151099366742775
"5432","estimate, all pooled",788,389,"N_both_ratio",0.680204045100745
"5433","estimate, all pooled",789,550,"N_lambda",5.98954711050157
"5434","estimate, all pooled",789,550,"N_mu",6.03754575256663
"5435","estimate, all pooled",789,550,"N_both",26.3876723645958
"5436","estimate, all pooled",789,550,"N_sum",38.414765227664
"5437","estimate, all pooled",789,550,"N_lambda_ratio",0.155917837191108
"5438","estimate, all pooled",789,550,"N_mu_ratio",0.15716732138763
"5439","estimate, all pooled",789,550,"N_both_ratio",0.686914841421262
"5440","estimate, all pooled",790,712,"N_lambda",0.000141846478464756
"5441","estimate, all pooled",790,712,"N_mu",0.00011791616503362
"5442","estimate, all pooled",790,712,"N_both",0.000542805777986553
"5443","estimate, all pooled",790,712,"N_sum",0.00080256842148493
"5444","estimate, all pooled",790,712,"N_lambda_ratio",0.176740667421612
"5445","estimate, all pooled",790,712,"N_mu_ratio",0.146923504435235
"5446","estimate, all pooled",790,712,"N_both_ratio",0.676335828143154
"5447","estimate, all pooled",791,543,"N_lambda",0.00593651007261103
"5448","estimate, all pooled",791,543,"N_mu",0.00617380024471118
"5449","estimate, all pooled",791,543,"N_both",0.0268821474079275
"5450","estimate, all pooled",791,543,"N_sum",0.0389924577252498
"5451","estimate, all pooled",791,543,"N_lambda_ratio",0.152247650415911
"5452","estimate, all pooled",791,543,"N_mu_ratio",0.158333190695833
"5453","estimate, all pooled",791,543,"N_both_ratio",0.689419158888255
"5454","estimate, all pooled",792,115,"N_lambda",0.00930317270271561
"5455","estimate, all pooled",792,115,"N_mu",0.00926544474791408
"5456","estimate, all pooled",792,115,"N_both",0.0426827341026954
"5457","estimate, all pooled",792,115,"N_sum",0.0612513515533251
"5458","estimate, all pooled",792,115,"N_lambda_ratio",0.151885182396609
"5459","estimate, all pooled",792,115,"N_mu_ratio",0.151269229379333
"5460","estimate, all pooled",792,115,"N_both_ratio",0.696845588224058
"5461","estimate, all pooled",793,416,"N_lambda",0.015458759653819
"5462","estimate, all pooled",793,416,"N_mu",0.0192814586362298
"5463","estimate, all pooled",793,416,"N_both",0.0828773708795011
"5464","estimate, all pooled",793,416,"N_sum",0.11761758916955
"5465","estimate, all pooled",793,416,"N_lambda_ratio",0.13143237982488
"5466","estimate, all pooled",793,416,"N_mu_ratio",0.16393346243847
"5467","estimate, all pooled",793,416,"N_both_ratio",0.70463415773665
"5468","estimate, all pooled",794,560,"N_lambda",0.103715094315446
"5469","estimate, all pooled",794,560,"N_mu",0.119370902434241
"5470","estimate, all pooled",794,560,"N_both",0.540168620807157
"5471","estimate, all pooled",794,560,"N_sum",0.763254617556844
"5472","estimate, all pooled",794,560,"N_lambda_ratio",0.135885315240456
"5473","estimate, all pooled",794,560,"N_mu_ratio",0.15639722274638
"5474","estimate, all pooled",794,560,"N_both_ratio",0.707717462013163
"5475","estimate, all pooled",795,302,"N_lambda",0.000531235345696366
"5476","estimate, all pooled",795,302,"N_mu",0.000527977909722601
"5477","estimate, all pooled",795,302,"N_both",0.00237099956072781
"5478","estimate, all pooled",795,302,"N_sum",0.00343021281614678
"5479","estimate, all pooled",795,302,"N_lambda_ratio",0.154869500573178
"5480","estimate, all pooled",795,302,"N_mu_ratio",0.153919869705253
"5481","estimate, all pooled",795,302,"N_both_ratio",0.691210629721569
"5482","estimate, all pooled",796,185,"N_lambda",1.03283396137007
"5483","estimate, all pooled",796,185,"N_mu",1.14624640979523
"5484","estimate, all pooled",796,185,"N_both",5.11391016905123
"5485","estimate, all pooled",796,185,"N_sum",7.29299054021654
"5486","estimate, all pooled",796,185,"N_lambda_ratio",0.141620087901473
"5487","estimate, all pooled",796,185,"N_mu_ratio",0.157170971698696
"5488","estimate, all pooled",796,185,"N_both_ratio",0.701208940399831
"5489","estimate, all pooled",797,880,"N_lambda",1.54339816577465
"5490","estimate, all pooled",797,880,"N_mu",1.33027311196203
"5491","estimate, all pooled",797,880,"N_both",5.91485500899526
"5492","estimate, all pooled",797,880,"N_sum",8.78852628673194
"5493","estimate, all pooled",797,880,"N_lambda_ratio",0.175615127658516
"5494","estimate, all pooled",797,880,"N_mu_ratio",0.151364753152112
"5495","estimate, all pooled",797,880,"N_both_ratio",0.673020119189372
"5496","estimate, all pooled",798,668,"N_lambda",4.51590599770645e-06
"5497","estimate, all pooled",798,668,"N_mu",3.95559653509318e-06
"5498","estimate, all pooled",798,668,"N_both",1.81404298158717e-05
"5499","estimate, all pooled",798,668,"N_sum",2.66119323486713e-05
"5500","estimate, all pooled",798,668,"N_lambda_ratio",0.169694779715308
"5501","estimate, all pooled",798,668,"N_mu_ratio",0.148639959070491
"5502","estimate, all pooled",798,668,"N_both_ratio",0.681665261214201
"5503","estimate, all pooled",799,510,"N_lambda",0.00521588332155818
"5504","estimate, all pooled",799,510,"N_mu",0.00512941611903702
"5505","estimate, all pooled",799,510,"N_both",0.0234710630504137
"5506","estimate, all pooled",799,510,"N_sum",0.0338163624910089
"5507","estimate, all pooled",799,510,"N_lambda_ratio",0.154241406743406
"5508","estimate, all pooled",799,510,"N_mu_ratio",0.151684443304653
"5509","estimate, all pooled",799,510,"N_both_ratio",0.694074149951941
"5510","estimate, all pooled",800,690,"N_lambda",4.88347833947904e-06
"5511","estimate, all pooled",800,690,"N_mu",7.69302372235624e-06
"5512","estimate, all pooled",800,690,"N_both",3.87528852854055e-05
"5513","estimate, all pooled",800,690,"N_sum",5.13293873472408e-05
"5514","estimate, all pooled",800,690,"N_lambda_ratio",0.0951400083239363
"5515","estimate, all pooled",800,690,"N_mu_ratio",0.149875619405182
"5516","estimate, all pooled",800,690,"N_both_ratio",0.754984372270882
"5517","estimate, all pooled",801,541,"N_lambda",1.97412778472891
"5518","estimate, all pooled",801,541,"N_mu",1.69979660948262
"5519","estimate, all pooled",801,541,"N_both",7.69972342028291
"5520","estimate, all pooled",801,541,"N_sum",11.3736478144944
"5521","estimate, all pooled",801,541,"N_lambda_ratio",0.173570328264702
"5522","estimate, all pooled",801,541,"N_mu_ratio",0.149450434654432
"5523","estimate, all pooled",801,541,"N_both_ratio",0.676979237080867
"5524","estimate, all pooled",802,232,"N_lambda",2.51908607618475
"5525","estimate, all pooled",802,232,"N_mu",2.39932696152767
"5526","estimate, all pooled",802,232,"N_both",10.7471039857121
"5527","estimate, all pooled",802,232,"N_sum",15.6655170234245
"5528","estimate, all pooled",802,232,"N_lambda_ratio",0.160804528341962
"5529","estimate, all pooled",802,232,"N_mu_ratio",0.153159768550248
"5530","estimate, all pooled",802,232,"N_both_ratio",0.686035703107791
"5531","estimate, all pooled",803,2156,"N_lambda",2.43319734302298
"5532","estimate, all pooled",803,2156,"N_mu",2.72360606094138
"5533","estimate, all pooled",803,2156,"N_both",12.0653550337328
"5534","estimate, all pooled",803,2156,"N_sum",17.2221584376972
"5535","estimate, all pooled",803,2156,"N_lambda_ratio",0.141282949627093
"5536","estimate, all pooled",803,2156,"N_mu_ratio",0.158145453764944
"5537","estimate, all pooled",803,2156,"N_both_ratio",0.700571596607963
"5538","estimate, all pooled",804,630,"N_lambda",0.000744260892846989
"5539","estimate, all pooled",804,630,"N_mu",0.000801002717570502
"5540","estimate, all pooled",804,630,"N_both",0.0033802778549536
"5541","estimate, all pooled",804,630,"N_sum",0.00492554146537109
"5542","estimate, all pooled",804,630,"N_lambda_ratio",0.151102350488672
"5543","estimate, all pooled",804,630,"N_mu_ratio",0.162622266648638
"5544","estimate, all pooled",804,630,"N_both_ratio",0.68627538286269
"5545","estimate, all pooled",805,389,"N_lambda",1.18027694579234
"5546","estimate, all pooled",805,389,"N_mu",1.86069686349419
"5547","estimate, all pooled",805,389,"N_both",8.46585816760561
"5548","estimate, all pooled",805,389,"N_sum",11.5068319768921
"5549","estimate, all pooled",805,389,"N_lambda_ratio",0.102571841507945
"5550","estimate, all pooled",805,389,"N_mu_ratio",0.16170366154914
"5551","estimate, all pooled",805,389,"N_both_ratio",0.735724496942914
"5552","estimate, all pooled",806,1308,"N_lambda",1.63748447027009
"5553","estimate, all pooled",806,1308,"N_mu",1.18619664236193
"5554","estimate, all pooled",806,1308,"N_both",5.9460547239325
"5555","estimate, all pooled",806,1308,"N_sum",8.76973583656453
"5556","estimate, all pooled",806,1308,"N_lambda_ratio",0.186719930997552
"5557","estimate, all pooled",806,1308,"N_mu_ratio",0.135260247796314
"5558","estimate, all pooled",806,1308,"N_both_ratio",0.678019821206134
"5559","estimate, all pooled",807,487,"N_lambda",3.65651237154357e-06
"5560","estimate, all pooled",807,487,"N_mu",4.9189501190936e-06
"5561","estimate, all pooled",807,487,"N_both",2.27239704526717e-05
"5562","estimate, all pooled",807,487,"N_sum",3.12994329433088e-05
"5563","estimate, all pooled",807,487,"N_lambda_ratio",0.116823597991901
"5564","estimate, all pooled",807,487,"N_mu_ratio",0.157157803082345
"5565","estimate, all pooled",807,487,"N_both_ratio",0.726018598925754
"5566","estimate, all pooled",808,453,"N_lambda",3.26929336964145e-06
"5567","estimate, all pooled",808,453,"N_mu",5.46812450590407e-06
"5568","estimate, all pooled",808,453,"N_both",2.75264217762708e-05
"5569","estimate, all pooled",808,453,"N_sum",3.62638396518163e-05
"5570","estimate, all pooled",808,453,"N_lambda_ratio",0.0901529843786882
"5571","estimate, all pooled",808,453,"N_mu_ratio",0.150787245873734
"5572","estimate, all pooled",808,453,"N_both_ratio",0.759059769747578
"5573","estimate, all pooled",809,327,"N_lambda",0.368194393317081
"5574","estimate, all pooled",809,327,"N_mu",0.387165121168323
"5575","estimate, all pooled",809,327,"N_both",1.6811920071465
"5576","estimate, all pooled",809,327,"N_sum",2.4365515216319
"5577","estimate, all pooled",809,327,"N_lambda_ratio",0.151112911033574
"5578","estimate, all pooled",809,327,"N_mu_ratio",0.158898803382994
"5579","estimate, all pooled",809,327,"N_both_ratio",0.689988285583432
"5580","estimate, all pooled",810,190,"N_lambda",0.00741754230140473
"5581","estimate, all pooled",810,190,"N_mu",0.00800837672069696
"5582","estimate, all pooled",810,190,"N_both",0.0343107462349378
"5583","estimate, all pooled",810,190,"N_sum",0.0497366652570395
"5584","estimate, all pooled",810,190,"N_lambda_ratio",0.149136301420105
"5585","estimate, all pooled",810,190,"N_mu_ratio",0.161015554205526
"5586","estimate, all pooled",810,190,"N_both_ratio",0.689848144374368
"5587","estimate, all pooled",811,637,"N_lambda",0.00373234947055843
"5588","estimate, all pooled",811,637,"N_mu",0.0037547672322725
"5589","estimate, all pooled",811,637,"N_both",0.0168595693167933
"5590","estimate, all pooled",811,637,"N_sum",0.0243466860196242
"5591","estimate, all pooled",811,637,"N_lambda_ratio",0.153300102837406
"5592","estimate, all pooled",811,637,"N_mu_ratio",0.154220875450812
"5593","estimate, all pooled",811,637,"N_both_ratio",0.692479021711782
"5594","estimate, all pooled",812,369,"N_lambda",2.28859455497604e-06
"5595","estimate, all pooled",812,369,"N_mu",4.04820574748667e-06
"5596","estimate, all pooled",812,369,"N_both",1.81081566317285e-05
"5597","estimate, all pooled",812,369,"N_sum",2.44449569341912e-05
"5598","estimate, all pooled",812,369,"N_lambda_ratio",0.0936223598649496
"5599","estimate, all pooled",812,369,"N_mu_ratio",0.165604944953879
"5600","estimate, all pooled",812,369,"N_both_ratio",0.740772695181172
"5601","estimate, all pooled",813,641,"N_lambda",0.400835063407038
"5602","estimate, all pooled",813,641,"N_mu",0.532208167474064
"5603","estimate, all pooled",813,641,"N_both",2.32542703997036
"5604","estimate, all pooled",813,641,"N_sum",3.25847027085146
"5605","estimate, all pooled",813,641,"N_lambda_ratio",0.123013263921017
"5606","estimate, all pooled",813,641,"N_mu_ratio",0.163330680729211
"5607","estimate, all pooled",813,641,"N_both_ratio",0.713656055349772
"5608","estimate, all pooled",814,222,"N_lambda",0.430626551251423
"5609","estimate, all pooled",814,222,"N_mu",0.455612312500685
"5610","estimate, all pooled",814,222,"N_both",2.0037241328644
"5611","estimate, all pooled",814,222,"N_sum",2.8899629966165
"5612","estimate, all pooled",814,222,"N_lambda_ratio",0.149007634961274
"5613","estimate, all pooled",814,222,"N_mu_ratio",0.157653337788098
"5614","estimate, all pooled",814,222,"N_both_ratio",0.693339027250628
"5615","estimate, all pooled",815,578,"N_lambda",0.000144433515368638
"5616","estimate, all pooled",815,578,"N_mu",7.9680969293698e-05
"5617","estimate, all pooled",815,578,"N_both",0.000446460590416642
"5618","estimate, all pooled",815,578,"N_sum",0.000670575075078978
"5619","estimate, all pooled",815,578,"N_lambda_ratio",0.215387539346921
"5620","estimate, all pooled",815,578,"N_mu_ratio",0.118824829992844
"5621","estimate, all pooled",815,578,"N_both_ratio",0.665787630660235
"5622","estimate, all pooled",816,202,"N_lambda",1.91537414292707e-06
"5623","estimate, all pooled",816,202,"N_mu",1.89626531966155e-06
"5624","estimate, all pooled",816,202,"N_both",8.74757816879127e-06
"5625","estimate, all pooled",816,202,"N_sum",1.25592176313799e-05
"5626","estimate, all pooled",816,202,"N_lambda_ratio",0.152507441079881
"5627","estimate, all pooled",816,202,"N_mu_ratio",0.150985943178788
"5628","estimate, all pooled",816,202,"N_both_ratio",0.696506615741332
"5629","estimate, all pooled",817,372,"N_lambda",0.00445825329014003
"5630","estimate, all pooled",817,372,"N_mu",0.00544384212366348
"5631","estimate, all pooled",817,372,"N_both",0.0237703921948093
"5632","estimate, all pooled",817,372,"N_sum",0.0336724876086128
"5633","estimate, all pooled",817,372,"N_lambda_ratio",0.132400473109082
"5634","estimate, all pooled",817,372,"N_mu_ratio",0.161670328219856
"5635","estimate, all pooled",817,372,"N_both_ratio",0.705929198671062
"5636","estimate, all pooled",818,411,"N_lambda",2.83948385065404e-06
"5637","estimate, all pooled",818,411,"N_mu",4.87898834267562e-06
"5638","estimate, all pooled",818,411,"N_both",2.44896590013581e-05
"5639","estimate, all pooled",818,411,"N_sum",3.22081311946878e-05
"5640","estimate, all pooled",818,411,"N_lambda_ratio",0.0881604658615639
"5641","estimate, all pooled",818,411,"N_mu_ratio",0.15148312434471
"5642","estimate, all pooled",818,411,"N_both_ratio",0.760356409793726
"5643","estimate, all pooled",819,543,"N_lambda",0.000398862725946891
"5644","estimate, all pooled",819,543,"N_mu",0.000243766135943213
"5645","estimate, all pooled",819,543,"N_both",0.0012872349442091
"5646","estimate, all pooled",819,543,"N_sum",0.0019298638060992
"5647","estimate, all pooled",819,543,"N_lambda_ratio",0.206679209530907
"5648","estimate, all pooled",819,543,"N_mu_ratio",0.126312610855133
"5649","estimate, all pooled",819,543,"N_both_ratio",0.66700817961396
"5650","estimate, all pooled",820,668,"N_lambda",3.71385143854756
"5651","estimate, all pooled",820,668,"N_mu",4.26501674037701
"5652","estimate, all pooled",820,668,"N_both",18.7735535545138
"5653","estimate, all pooled",820,668,"N_sum",26.7524217334384
"5654","estimate, all pooled",820,668,"N_lambda_ratio",0.138822999859693
"5655","estimate, all pooled",820,668,"N_mu_ratio",0.159425445026013
"5656","estimate, all pooled",820,668,"N_both_ratio",0.701751555114294
